,business_id,total_checkin,01,02,03,04,05,06,07,08,09,10,11,12,Name,City,State,Category,Rating,Review Count
1151,x9bXRDy70_nEoCXTs9Dtig,251,0,0,0,0,0,48,43,58,34,33,30,5,The Hot Chick,Scottsdale,AZ, bars chicken_wings sandwiches,4.0,167.0
1152,xB7bsOpJbnK9nHEZw1ARDg,538,44,37,71,46,50,52,68,42,46,42,24,16,Napoli Pizzeria,Las Vegas,NV, pizza chicken_wings sandwiches,3.5,674.0
1153,xCL38K0oPgK3ydzg4CrvKg,237,37,19,21,25,20,16,26,16,14,13,22,8,Simon's Hot Dogs,Scottsdale,AZ, hotdog colombian,5.0,483.0
1154,xEBor41OFpeeKdcCZ2sfMg,329,22,36,46,24,29,38,25,31,29,23,15,11,Fiesta Mexicana,Avondale,AZ, mexican,4.0,659.0
1155,xOd7QPtJvFlUPj2dcvMIGw,241,1,26,30,24,25,29,23,17,29,16,13,8,Barcelona Wine Bar Charlotte,Charlotte,NC, tapas tapasmallplates wine_bars,4.5,319.0
1156,xR1gLCH5resvtq1eV1nebg,407,49,43,57,35,45,31,19,25,25,40,28,10,Cold Beers & Cheeseburgers - Old Town,Scottsdale,AZ, burgers tradamerican sportsbars,3.5,904.0
1157,xVEtGucSRLk5pxxN0t4i6g,364,29,29,31,49,38,32,24,33,21,32,27,19,Eiffel Tower,Las Vegas,NV, french steak cocktailbars,4.0,2162.0
1158,xX0kAVShr7UT5nY2YRYIGg,240,34,37,24,22,21,20,19,21,16,15,8,3,Las Vegas Athletic Club,Las Vegas,NV, gyms healthtrainers cardioclasses,3.0,89.0
1160,xaJS4YP0lISl2V5z2qA3GQ,804,58,54,75,56,63,80,68,91,65,86,84,24,Costco,Las Vegas,NV, wholesale_stores,4.0,359.0
1161,xfWdUmrz2ha3rcigyITV0g,1318,116,120,107,136,106,131,132,114,91,100,123,42,Gordon Ramsay Burger - Temporarily Closed,Las Vegas,NV, burgers,4.0,3263.0
1162,xhVxf5HSlCAqpyG8OuNptg,288,32,31,32,24,22,20,18,28,25,28,19,9,Starbucks,Phoenix,AZ, coffee,2.5,35.0
1163,xjDoyAVInbvRjO6uiUxAgA,207,5,27,24,18,22,21,30,17,20,9,9,5,The One Fusion Cuisine | 聚龍軒,Richmond Hill,ON, chinese,4.0,122.0
1165,xnVkYE3iMp_aZniiCIuD0g,215,3,23,28,13,23,20,26,22,19,16,16,6,AmeriBrunch Cafe,Las Vegas,NV, coffee breakfast_brunch tradamerican,4.5,465.0
1166,xnu43HypkYDuawBEHYn0qA,264,25,22,28,24,29,22,24,22,12,25,23,8,The Beef Jerky Store,Las Vegas,NV, gourmet,4.5,216.0
1167,xtYiHTmunjfCN2sUaQxBjA,661,73,47,58,36,69,57,27,59,58,93,57,27,Rio All-Suite Hotel & Casino - Temporarily Closed,Las Vegas,NV, hotels casinos,2.5,2930.0
1168,xudgMGJvmXIljlxZmeYODg,950,87,82,114,60,78,93,78,86,90,78,91,13,Cobra Arcade Bar,Phoenix,AZ, bars arcades,4.0,655.0
1169,xy6JUuTJ8SEQsIx6wL3OTQ,292,39,27,36,25,30,31,28,16,26,15,17,2,Snowtime,Chandler,AZ, coffee shavedice,4.5,354.0
1170,y4ETe3DkcIjjr_eyeg5U5g,307,34,24,41,32,27,32,23,21,25,21,24,3,Cornish Pasty,Las Vegas,NV, british pubs,4.5,1116.0
1171,y61xPS0NXp6X8N6F6OQtQg,256,45,39,39,14,38,14,15,11,8,12,12,9,Chanko Shabu & Bar,Las Vegas,NV, japanese bars hotpot,4.5,163.0
1172,y7TV2trR4B9sbgXtyrqv8Q,276,18,10,21,23,26,31,37,29,23,16,27,15,Lucky Penny,Las Vegas,NV, breakfast_brunch steak tradamerican,4.0,300.0
1173,y8d90Pt16Nip-B5UXWBP-w,307,27,28,33,26,26,29,28,39,21,16,27,7,Yard House,Las Vegas,NV, newamerican vegetarian bars,4.0,1100.0
1174,y9ukbhhyYC2qrPSS9eWh5Q,206,17,16,19,23,12,15,18,25,19,11,20,11,The Cromwell - Las Vegas - Temporarily Closed,Las Vegas,NV, casinos,3.5,578.0
1175,yN04E9KzXsuO59t0b_O7EA,280,32,21,33,34,28,23,22,29,11,25,14,8,Burn Total Body Conditioning,Scottsdale,AZ, pilates cardioclasses,5.0,48.0
1176,yNPh5SO-7wr8HPpVCDPbXQ,431,43,46,42,40,46,36,19,32,27,56,32,12,The Arrogant Butcher,Phoenix,AZ, newamerican gastropubs seafood,4.0,2435.0
1177,yQS7bWaBhhGZJ1zeXku4yA,281,41,15,29,19,30,15,15,28,31,24,24,10,Imm Thai Kitchen,Toronto,ON, thai noodles,4.5,101.0
1178,yQab5dxZzgBLTEHCw9V7_w,4118,317,329,361,347,390,372,368,402,360,398,305,169,Charlotte Douglas International Airport,Charlotte,NC, airports,3.5,2235.0
1179,yTeTCkzIIw1rXatDWh_ISA,250,28,24,23,15,17,33,23,20,23,18,18,8,City of Cleveland,Cleveland,OH, landmarks,3.5,32.0
1180,yaHyPn3zfLPK46NpvtqlPw,228,3,7,16,15,28,52,34,31,18,12,10,2,Best Life Nutrition,Scottsdale,AZ, juicebars acaibowls,4.5,40.0
1181,ybHlmdUHLPKfv85bRK4Wtw,603,74,66,54,60,72,57,39,39,43,44,41,14,Grouchy John's Coffee,Las Vegas,NV, coffee breakfast_brunch bagels,4.5,1195.0
1182,yeTKcKUlTq-W7EJ5hPkqbw,893,103,94,117,85,75,84,76,79,70,54,48,8,Outback Steakhouse,Tempe,AZ, steak,3.5,271.0
1183,yfxDa8RFOvJPQh0rNtakHA,761,75,68,66,65,70,59,72,69,74,54,61,28,Pho Kim Long,Las Vegas,NV, vietnamese chinese,3.5,3434.0
1184,yg_A_TpYkJjr1fef0J6QkQ,217,22,20,23,17,15,30,24,24,12,17,11,2,Konjiki Ramen,Toronto,ON, ramen,4.0,570.0
1185,ygaOvp0PLBYaYeN9cZAlGg,794,86,70,69,56,77,61,76,75,72,52,76,24,Viet Noodle Bar,Las Vegas,NV, vietnamese bbq soup,4.0,1335.0
1186,yhgUyctWczUN13MinNgZ3w,285,19,39,52,27,20,21,18,24,17,13,24,11,Westgate Las Vegas Resort & Casino,Las Vegas,NV, casinos resorts,2.0,1995.0
1187,ynmTXY9yJDiNkO4HUmxRSQ,224,32,24,17,15,14,17,18,26,17,15,24,5,KaKa All You Can Eat,Toronto,ON, japanese sushi,3.5,219.0
1188,yqYtY3-Po4OVPafA9Z-Xyw,470,36,42,41,42,46,57,37,41,39,33,46,10,Bei,Scottsdale,AZ, sushi cocktailbars asianfusion,4.5,757.0
1189,ysv6yhVYOoH9Pf7PlMyD0g,407,42,28,40,39,35,42,40,42,25,28,32,14,Wahlburgers,Las Vegas,NV, tradamerican burgers,3.5,1897.0
1190,ytAsW7DYezxMMzqoO_-nIQ,356,26,13,58,32,33,39,20,24,25,36,41,9,Social Tap,Scottsdale,AZ, sportsbars newamerican,3.5,357.0
1191,z2CVPfaG8C_rydUZCcsqbw,295,45,25,28,29,32,19,20,29,18,15,23,12,Ramen Hashi,Las Vegas,NV, ramen,4.5,480.0
1192,z4EIzLJlGd7gyje1Q_hKtw,201,10,13,24,17,22,25,22,27,17,9,10,5,Federal Galley,Pittsburgh,PA, newamerican pizza mexican,4.0,263.0
1193,z4sQ6HhRJUAnxm9mVJHkAg,386,90,79,77,24,18,13,24,13,8,23,12,5,Cheba Hut Durango,Las Vegas,NV, sandwiches,4.5,161.0
1194,z5J9U_HU4iVLwaCH6rdC2w,209,19,16,20,16,25,19,24,21,15,18,11,5,Lo-Lo's Chicken and Waffles,Las Vegas,NV, soulfood chickenshop breakfast_brunch,3.0,1366.0
1196,z7GAft_JrFNmAH5xbVeYSA,765,60,73,80,83,72,48,70,89,58,62,48,22,Southwest Airlines,Las Vegas,NV, airlines,3.0,763.0
1197,zEOfVGv6DeprEzmFYMFhXA,864,52,105,115,49,89,129,74,42,39,62,85,23,Outback Steakhouse,Henderson,NV, steak,4.0,515.0
1198,zFGqtqlZXQYYhBozM_ZpOw,395,43,27,43,35,39,36,46,37,33,25,22,9,TruFusion,Las Vegas,NV, pilates yoga cyclingclasses,4.5,301.0
1199,zK7sltLeRRioqYwgLiWUIA,456,39,34,67,40,29,37,45,42,48,36,29,10,"Flippin' Good Chicken, Burgers, Beer",Las Vegas,NV, burgers desserts,4.0,728.0
1200,zRqi6L1u-YmmVAHjeUbGMQ,265,20,17,31,20,32,20,22,26,32,15,26,4,SkinnyFATS,Las Vegas,NV, newamerican beerbar sandwiches,4.5,1260.0
1201,zWno83CCEC1cPGZvxQPf-g,465,31,40,55,38,37,38,39,41,41,40,48,17,Costco Wholesale,Henderson,NV, wholesale_stores,4.0,113.0
1202,zXPCg2ZODobckHwvZGjuCw,292,0,0,0,0,0,30,84,53,45,45,26,9,Bluebei Sushi & Grill,Las Vegas,NV, sushi japanese,4.5,180.0
1203,zY-1U4rMVjMN_7gCjXJvow,228,0,13,2,15,69,49,35,15,4,15,11,0,Vegas Discount Nutrition Superstore,Las Vegas,NV, vitaminssupplements healthmarkets,4.0,3.0
1204,zaxK3ea92mvEBRy-jttngg,460,27,25,52,35,42,38,84,32,29,31,45,20,Virgil's Real BBQ - Las Vegas,Las Vegas,NV, bars bbq breakfast_brunch,4.0,696.0
1206,zgQHtqX0gqMw1nlBZl2VnQ,497,7,11,45,81,44,48,44,47,41,63,52,14,Momofuku Noodle Bar,Toronto,ON, ramen noodles,3.0,1031.0
1207,zhj1rDmdmliip6PMYudQug,341,14,24,38,32,53,36,42,36,21,22,16,7,Pedi Lounge N Nails,Las Vegas,NV, waxing othersalons eyelashservice,4.5,340.0
1208,zoDilOV7nSQ3lXIhGOSbog,258,18,22,30,14,35,24,18,21,21,18,25,12,Ghost Ranch: Modern Southwest Cuisine,Tempe,AZ, newamerican mexican,4.5,500.0
1209,zoODlH40edpJYLPLkHilNA,203,15,19,16,18,24,16,28,23,12,17,14,1,Galaxy Theatres Green Valley,Henderson,NV, movietheaters,4.0,844.0
1210,zx_j6OuuHHa2afVoAZuLpA,241,31,22,33,31,18,26,19,9,16,17,13,6,what's Crepe,Las Vegas,NV, creperies desserts waffles,4.5,218.0
